incident_id,timestamp,time,system_state,incident_phase,failing_service,service_name,project_id,cpu_percent,in_flight_queue,incoming_rate,processing_rate,queue_growth_rate,cpu_trend_5min_ma,cpu_trend_10min_ma,label
INC-02024,2026-05-02T09:44:00,09:44:00,healthy,normal,,Node.js,1,33.72,35.36,84.1,79.7,4.4,64.002,49.4516,0
INC-02025,2026-05-02T09:45:00,09:45:00,healthy,normal,,Node.js,1,33.05,38.87,47.1,29.92,17.17,60.7204,45.5844,0
INC-02026,2026-05-02T09:46:00,09:46:00,failure,critical,Php,Php,3,88.45,138.11,109.03,80.94,28.09,58.4108,51.5898,1
INC-02027,2026-05-02T09:47:00,09:47:00,healthy,normal,,Ruby,5,34.0,27.23,117.85,110.1,7.76,47.5057,51.8842,0
INC-02028,2026-05-02T09:48:00,09:48:00,warning,degraded,Node.js,Node.js,1,63.28,24.71,93.48,70.59,22.89,50.5007,56.3202,0
INC-02029,2026-05-02T09:49:00,09:49:00,healthy,normal,,Php,3,44.15,54.96,124.29,77.67,46.62,52.5862,58.2941,0
INC-02030,2026-05-02T09:50:00,09:50:00,warning,degraded,Python,Python,0,66.2,49.46,135.19,137.35,-2.15,59.2159,59.9681,1
INC-02031,2026-05-02T09:51:00,09:51:00,healthy,normal,,Go,2,40.7,53.37,140.12,105.81,34.31,49.6654,54.0381,0
INC-02032,2026-05-02T09:52:00,09:52:00,warning,degraded,Go,Go,2,73.25,56.55,49.32,31.15,18.17,57.5155,52.5106,1
INC-02033,2026-05-02T09:53:00,09:53:00,healthy,normal,,Ruby,5,38.11,51.15,80.57,51.36,29.22,52.4809,51.4908,0
INC-02034,2026-05-02T09:54:00,09:54:00,warning,degraded,Go,Go,2,57.24,62.16,110.86,80.47,30.39,55.0991,53.8426,0
INC-02035,2026-05-02T09:55:00,09:55:00,healthy,normal,,Node.js,1,24.18,51.95,137.17,94.51,42.66,46.6943,52.9551,0
INC-02036,2026-05-02T09:56:00,09:56:00,warning,degraded,Python,Python,0,66.19,9.85,134.68,132.95,1.73,51.7923,50.7289,1
INC-02037,2026-05-02T09:57:00,09:57:00,failure,critical,Python,Python,0,86.63,95.04,134.16,102.07,32.08,54.4681,55.9918,1
INC-02038,2026-05-02T09:58:00,09:58:00,healthy,normal,,Python,0,35.7,88.56,108.5,108.75,-0.25,53.9868,53.2339,0
INC-02039,2026-05-02T09:59:00,09:59:00,failure,critical,Node.js,Node.js,1,87.87,130.0,110.17,75.68,34.49,60.1136,57.6063,0
INC-02040,2026-05-02T10:00:00,10:00:00,healthy,normal,,Java,4,55.67,69.0,98.15,83.08,15.07,66.4119,56.5531,0
INC-02041,2026-05-02T10:01:00,10:01:00,healthy,normal,,Go,2,24.36,43.09,143.05,135.04,8.01,58.0455,54.9189,0
INC-02042,2026-05-02T10:02:00,10:02:00,healthy,normal,,Go,2,19.08,48.84,92.39,85.55,6.84,44.5356,49.5018,0
INC-02043,2026-05-02T10:03:00,10:03:00,healthy,normal,,Python,0,37.66,40.93,145.5,131.03,14.47,44.9276,49.4572,0
INC-02044,2026-05-02T10:04:00,10:04:00,warning,degraded,Java,Java,4,61.99,99.32,126.24,134.11,-7.88,39.751,49.9323,0
INC-02045,2026-05-02T10:05:00,10:05:00,warning,degraded,Php,Php,3,67.53,55.06,118.65,84.75,33.9,42.123,54.2674,0
INC-02046,2026-05-02T10:06:00,10:06:00,healthy,normal,,Python,0,39.67,39.3,100.3,84.94,15.36,45.1855,51.6155,0
INC-02047,2026-05-02T10:07:00,10:07:00,healthy,normal,,Php,3,45.27,16.97,79.33,82.67,-3.33,50.424,47.4798,0
INC-02048,2026-05-02T10:08:00,10:08:00,failure,critical,Go,Go,2,75.94,169.47,100.57,64.26,36.31,58.0807,51.5041,1
INC-02049,2026-05-02T10:09:00,10:09:00,recovering,recovery,,Python,0,45.55,46.73,110.1,69.14,40.96,54.7922,47.2716,0
INC-02050,2026-05-02T10:10:00,10:10:00,healthy,normal,,Go,2,38.43,64.88,48.93,35.07,13.86,48.9725,45.5477,0
INC-02051,2026-05-02T10:11:00,10:11:00,recovering,recovery,,Go,2,56.16,67.12,114.08,104.55,9.52,52.271,48.7283,0
INC-02052,2026-05-02T10:12:00,10:12:00,healthy,normal,,Python,0,52.55,40.74,147.73,107.83,39.9,53.726,52.075,0
INC-02053,2026-05-02T10:13:00,10:13:00,healthy,normal,,Ruby,5,42.65,63.45,137.02,95.24,41.77,47.0667,52.5737,0
INC-02054,2026-05-02T10:14:00,10:14:00,failure,critical,Java,Java,4,87.55,117.92,105.11,87.18,17.93,55.4665,55.1294,1
INC-02055,2026-05-02T10:15:00,10:15:00,healthy,normal,,Php,3,27.88,30.19,121.41,110.09,11.32,53.3558,51.1642,0
INC-02056,2026-05-02T10:16:00,10:16:00,healthy,normal,,Go,2,30.49,73.29,103.32,74.83,28.49,48.2202,50.2456,0
INC-02057,2026-05-02T10:17:00,10:17:00,healthy,normal,,Node.js,1,30.26,46.84,124.46,93.39,31.07,43.7624,48.7442,0
INC-02058,2026-05-02T10:18:00,10:18:00,failure,critical,Php,Php,3,93.24,140.37,166.2,150.71,15.49,53.8816,50.4741,1
INC-02059,2026-05-02T10:19:00,10:19:00,failure,critical,Go,Go,2,90.06,138.22,149.05,159.92,-10.86,54.3837,54.9251,0
INC-02060,2026-05-02T10:20:00,10:20:00,healthy,normal,,Python,0,24.41,62.76,135.62,127.13,8.49,53.6905,53.5232,0
INC-02061,2026-05-02T10:21:00,10:21:00,healthy,normal,,Go,2,31.51,18.87,105.21,104.31,0.9,53.896,51.0581,0
INC-02062,2026-05-02T10:22:00,10:22:00,healthy,normal,,Java,4,42.02,38.29,142.5,111.63,30.86,56.2484,50.0054,0
INC-02063,2026-05-02T10:23:00,10:23:00,healthy,normal,,Go,2,37.81,43.51,69.39,51.08,18.31,45.1627,49.5221,0
INC-02064,2026-05-02T10:24:00,10:24:00,healthy,normal,,Python,0,39.55,33.37,112.43,92.99,19.44,35.0613,44.7225,0
INC-02065,2026-05-02T10:25:00,10:25:00,warning,degraded,Java,Java,4,68.06,58.58,137.51,138.0,-0.49,43.7918,48.7412,1
INC-02066,2026-05-02T10:26:00,10:26:00,healthy,normal,,Python,0,48.01,73.74,142.21,117.77,24.44,47.0915,50.4937,0
INC-02067,2026-05-02T10:27:00,10:27:00,healthy,normal,,Node.js,1,36.89,76.9,140.1,143.37,-3.27,46.0651,51.1567,0
INC-02068,2026-05-02T10:28:00,10:28:00,healthy,normal,,Python,0,31.91,43.22,128.84,141.01,-12.16,44.8848,45.0237,0
INC-02069,2026-05-02T10:29:00,10:29:00,healthy,normal,,Node.js,1,27.67,55.84,114.13,72.59,41.54,42.5098,38.7855,0
INC-02070,2026-05-02T10:30:00,10:30:00,recovering,recovery,,Php,3,52.0,58.91,136.14,84.77,51.36,39.2965,41.5441,0
INC-02071,2026-05-02T10:31:00,10:31:00,healthy,normal,,Go,2,15.47,62.43,91.41,61.69,29.73,32.7891,39.9403,0
INC-02072,2026-05-02T10:32:00,10:32:00,healthy,normal,,Python,0,33.53,32.44,94.66,74.99,19.67,32.1165,39.0908,0
INC-02073,2026-05-02T10:33:00,10:33:00,healthy,normal,,Java,4,33.35,86.41,121.85,81.1,40.76,32.4048,38.6448,0
INC-02074,2026-05-02T10:34:00,10:34:00,healthy,normal,,Java,4,24.08,68.53,125.2,129.62,-4.42,31.6869,37.0983,0
INC-02075,2026-05-02T10:35:00,10:35:00,healthy,normal,,Java,4,27.57,69.05,65.23,39.89,25.34,26.8023,33.0494,0
INC-02076,2026-05-02T10:36:00,10:36:00,healthy,normal,,Python,0,41.48,74.07,133.65,101.3,32.36,32.0029,32.396,0
INC-02077,2026-05-02T10:37:00,10:37:00,healthy,normal,,Go,2,36.85,60.68,143.18,99.13,44.05,32.6669,32.3917,0
INC-02078,2026-05-02T10:38:00,10:38:00,healthy,normal,,Ruby,5,35.81,29.45,117.68,125.42,-7.74,33.1591,32.782,0
INC-02079,2026-05-02T10:39:00,10:39:00,healthy,normal,,Php,3,37.45,47.22,191.23,178.75,12.48,35.8324,33.7596,0
INC-02080,2026-05-02T10:40:00,10:40:00,healthy,normal,,Python,0,35.74,16.98,99.51,105.09,-5.57,37.4658,32.1341,0
INC-02081,2026-05-02T10:41:00,10:41:00,recovering,recovery,,Python,0,59.94,58.3,109.17,118.57,-9.41,41.1589,36.5809,0
INC-02082,2026-05-02T10:42:00,10:42:00,healthy,normal,,Go,2,35.99,46.62,108.15,91.77,16.38,40.9873,36.8271,0
INC-02083,2026-05-02T10:43:00,10:43:00,healthy,normal,,Ruby,5,23.33,49.19,117.71,84.42,33.29,38.4913,35.8252,0
INC-02084,2026-05-02T10:44:00,10:44:00,healthy,normal,,Go,2,48.04,74.08,110.14,76.75,33.39,40.6093,38.2209,0
INC-02085,2026-05-02T10:45:00,10:45:00,healthy,normal,,Go,2,37.96,40.86,77.8,55.35,22.45,41.0537,39.2597,0
INC-02086,2026-05-02T10:46:00,10:46:00,warning,degraded,Python,Python,0,60.29,44.96,103.6,98.87,4.74,41.1223,41.1406,0
INC-02087,2026-05-02T10:47:00,10:47:00,healthy,normal,,Php,3,24.97,50.44,117.07,72.61,44.46,38.9194,39.9533,0
INC-02088,2026-05-02T10:48:00,10:48:00,warning,degraded,Java,Java,4,68.17,13.2,156.86,98.14,58.71,47.886,43.1886,0
INC-02089,2026-05-02T10:49:00,10:49:00,healthy,normal,,Node.js,1,34.06,44.68,186.07,168.22,17.85,45.0903,42.8498,0
INC-02090,2026-05-02T10:50:00,10:50:00,healthy,normal,,Php,3,47.59,0.28,160.06,147.42,12.64,47.0164,44.035,0
INC-02091,2026-05-02T10:51:00,10:51:00,warning,degraded,Ruby,Ruby,5,62.23,38.29,96.74,90.22,6.52,47.4057,44.264,0
INC-02092,2026-05-02T10:52:00,10:52:00,healthy,normal,,Python,0,28.3,67.1,99.13,77.91,21.22,48.0714,43.4954,0
INC-02093,2026-05-02T10:53:00,10:53:00,healthy,normal,,Go,2,42.17,58.95,115.22,115.56,-0.34,42.8712,45.3786,0
INC-02094,2026-05-02T10:54:00,10:54:00,healthy,normal,,Node.js,1,42.4,38.1,173.54,150.42,23.11,44.5391,44.8147,0
INC-02095,2026-05-02T10:55:00,10:55:00,warning,degraded,Java,Java,4,66.35,50.82,115.04,75.09,39.95,48.2903,47.6533,1
INC-02096,2026-05-02T10:56:00,10:56:00,healthy,normal,,Go,2,40.41,28.5,80.17,80.06,0.12,43.9259,45.6658,0
INC-02097,2026-05-02T10:57:00,10:57:00,failure,critical,Php,Php,3,87.7,129.95,104.96,113.0,-8.03,55.8054,51.9384,0
INC-02098,2026-05-02T10:58:00,10:58:00,healthy,normal,,Java,4,36.87,108.61,142.71,89.91,52.8,54.7463,48.8088,0
INC-02099,2026-05-02T10:59:00,10:59:00,failure,critical,Node.js,Node.js,1,97.32,166.92,140.7,111.95,28.75,65.7299,55.1345,1
INC-02100,2026-05-02T11:00:00,11:00:00,healthy,normal,,Ruby,5,40.0,51.05,113.99,96.18,17.81,60.4606,54.3754,0
INC-02101,2026-05-02T11:01:00,11:01:00,warning,degraded,Go,Go,2,63.65,53.2,140.5,94.59,45.91,65.1075,54.5167,0
INC-02102,2026-05-02T11:02:00,11:02:00,healthy,normal,,Python,0,45.82,30.41,51.8,53.56,-1.75,56.7316,56.2685,0
INC-02103,2026-05-02T11:03:00,11:03:00,recovering,recovery,,Php,3,31.08,33.96,123.11,91.36,31.75,55.5737,55.16,0
INC-02104,2026-05-02T11:04:00,11:04:00,healthy,normal,,Java,4,51.42,57.24,145.82,144.58,1.24,46.393,56.0614,0
INC-02105,2026-05-02T11:05:00,11:05:00,healthy,normal,,Node.js,1,21.35,39.5,95.01,88.89,6.13,42.663,51.5618,0
INC-02106,2026-05-02T11:06:00,11:06:00,healthy,normal,,Java,4,29.98,68.08,94.91,85.33,9.58,35.9304,50.519,0
INC-02107,2026-05-02T11:07:00,11:07:00,healthy,normal,,Ruby,5,34.67,81.39,64.01,44.55,19.45,33.7012,45.2164,0
INC-02108,2026-05-02T11:08:00,11:08:00,healthy,normal,,Node.js,1,33.83,56.65,167.7,119.12,48.57,34.2506,44.9121,0
INC-02109,2026-05-02T11:09:00,11:09:00,recovering,recovery,,Ruby,5,58.05,52.03,98.4,61.37,37.03,35.5775,40.9853,0
INC-02110,2026-05-02T11:10:00,11:10:00,recovering,recovery,,Python,0,41.54,16.38,127.23,91.65,35.58,39.6145,41.1387,0
INC-02111,2026-05-02T11:11:00,11:11:00,healthy,normal,,Python,0,37.09,64.95,138.12,106.73,31.39,41.0351,38.4828,0
INC-02112,2026-05-02T11:12:00,11:12:00,recovering,recovery,,Python,0,45.37,27.13,165.36,168.1,-2.74,43.1754,38.4383,0
INC-02113,2026-05-02T11:13:00,11:13:00,healthy,normal,,Java,4,37.36,41.64,115.38,90.37,25.02,43.882,39.0663,0
INC-02114,2026-05-02T11:14:00,11:14:00,healthy,normal,,Php,3,34.48,69.19,103.82,101.46,2.36,39.1681,37.3728,0
INC-02115,2026-05-02T11:15:00,11:15:00,warning,degraded,Python,Python,0,65.74,70.6,125.19,102.62,22.57,44.0094,41.812,0
INC-02116,2026-05-02T11:16:00,11:16:00,warning,degraded,Node.js,Node.js,1,60.6,40.67,158.52,157.32,1.2,48.7123,44.8737,0
INC-02117,2026-05-02T11:17:00,11:17:00,recovering,recovery,,Go,2,45.92,41.82,114.89,125.02,-10.13,48.8213,45.9984,0
INC-02118,2026-05-02T11:18:00,11:18:00,healthy,normal,,Python,0,37.3,36.01,91.35,65.77,25.59,48.8087,46.3454,0
INC-02119,2026-05-02T11:19:00,11:19:00,warning,degraded,Java,Java,4,72.55,26.04,73.78,76.08,-2.3,56.4223,47.7952,0
INC-02120,2026-05-02T11:20:00,11:20:00,healthy,normal,,Java,4,30.21,37.3,83.36,75.93,7.43,49.3164,46.6629,0
INC-02121,2026-05-02T11:21:00,11:21:00,healthy,normal,,Go,2,28.05,17.74,145.93,147.19,-1.26,42.8062,45.7592,0
INC-02122,2026-05-02T11:22:00,11:22:00,healthy,normal,,Ruby,5,39.91,63.66,110.38,102.19,8.19,41.6038,45.2126,0
INC-02123,2026-05-02T11:23:00,11:23:00,recovering,recovery,,Node.js,1,49.74,57.89,101.77,82.64,19.14,44.0922,46.4505,0
INC-02124,2026-05-02T11:24:00,11:24:00,failure,critical,Ruby,Ruby,5,94.64,141.21,98.52,70.35,28.17,48.5111,52.4667,0
INC-02125,2026-05-02T11:25:00,11:25:00,warning,degraded,Php,Php,3,57.75,30.91,122.55,77.82,44.73,54.019,51.6677,0
INC-02126,2026-05-02T11:26:00,11:26:00,healthy,normal,,Php,3,20.76,26.1,112.82,97.9,14.92,52.5619,47.6841,0
INC-02127,2026-05-02T11:27:00,11:27:00,healthy,normal,,Python,0,30.74,51.07,111.81,122.45,-10.64,50.7276,46.1657,0
INC-02128,2026-05-02T11:28:00,11:28:00,healthy,normal,,Java,4,28.87,51.28,160.48,155.51,4.97,46.5534,45.3228,0
INC-02129,2026-05-02T11:29:00,11:29:00,healthy,normal,,Node.js,1,34.37,47.05,166.14,126.88,39.26,34.4986,41.5048,0
INC-02130,2026-05-02T11:30:00,11:30:00,healthy,normal,,Python,0,29.91,44.21,71.7,72.67,-0.98,28.9289,41.474,0
INC-02131,2026-05-02T11:31:00,11:31:00,warning,degraded,Python,Python,0,70.93,84.22,129.83,127.81,2.01,38.9616,45.7618,0
INC-02132,2026-05-02T11:32:00,11:32:00,healthy,normal,,Go,2,32.69,58.52,96.69,71.63,25.06,39.3534,45.0405,0
INC-02133,2026-05-02T11:33:00,11:33:00,healthy,normal,,Go,2,36.2,89.41,112.55,68.34,44.22,40.8203,43.6869,0
INC-02134,2026-05-02T11:34:00,11:34:00,healthy,normal,,Php,3,36.26,75.38,129.28,85.2,44.07,41.1986,37.8486,0
INC-02135,2026-05-02T11:35:00,11:35:00,healthy,normal,,Java,4,36.56,84.07,113.62,118.01,-4.39,42.5295,35.7292,0
INC-02136,2026-05-02T11:36:00,11:36:00,healthy,normal,,Python,0,34.81,28.51,126.91,129.23,-2.32,35.3053,37.1334,0
INC-02137,2026-05-02T11:37:00,11:37:00,recovering,recovery,,Php,3,54.08,61.86,140.19,104.81,35.38,39.5833,39.4683,0
INC-02138,2026-05-02T11:38:00,11:38:00,warning,degraded,Python,Python,0,58.63,41.36,128.84,95.67,33.16,44.0694,42.4449,1
INC-02139,2026-05-02T11:39:00,11:39:00,failure,critical,Java,Java,4,99.2,96.73,100.59,100.24,0.36,56.6563,48.9275,1
INC-02140,2026-05-02T11:40:00,11:40:00,healthy,normal,,Java,4,33.11,79.92,101.12,108.09,-6.96,55.9659,49.2477,0
INC-02141,2026-05-02T11:41:00,11:41:00,healthy,normal,,Go,2,24.51,44.13,76.81,76.01,0.8,53.906,44.6056,0
INC-02142,2026-05-02T11:42:00,11:42:00,healthy,normal,,Php,3,36.5,28.9,94.38,85.21,9.17,50.39,44.9866,0
INC-02143,2026-05-02T11:43:00,11:43:00,failure,critical,Node.js,Node.js,1,81.19,121.71,178.86,129.02,49.84,54.9012,49.4853,1
INC-02144,2026-05-02T11:44:00,11:44:00,warning,degraded,Go,Go,2,70.32,34.08,96.24,83.04,13.2,49.1266,52.8915,0
INC-02145,2026-05-02T11:45:00,11:45:00,healthy,normal,,Java,4,52.68,36.13,84.2,60.35,23.85,53.0405,54.5032,0
INC-02146,2026-05-02T11:46:00,11:46:00,healthy,normal,,Go,2,28.71,45.57,129.6,130.12,-0.52,53.8804,53.8932,0
INC-02147,2026-05-02T11:47:00,11:47:00,healthy,normal,,Node.js,1,37.66,84.62,116.69,92.59,24.1,54.1113,52.2506,0
INC-02148,2026-05-02T11:48:00,11:48:00,warning,degraded,Go,Go,2,50.96,36.67,114.13,116.06,-1.92,48.0644,51.4828,0
INC-02149,2026-05-02T11:49:00,11:49:00,recovering,recovery,,Java,4,53.63,83.19,162.27,128.32,33.95,44.7261,46.9264,0
INC-02150,2026-05-02T11:50:00,11:50:00,healthy,normal,,Node.js,1,27.91,66.98,136.47,138.12,-1.65,39.7736,46.407,0
INC-02151,2026-05-02T11:51:00,11:51:00,healthy,normal,,Python,0,30.0,57.93,104.1,79.81,24.29,40.0324,46.9564,0
INC-02152,2026-05-02T11:52:00,11:52:00,healthy,normal,,Php,3,26.19,64.96,107.27,87.97,19.3,37.7385,45.9249,0
INC-02153,2026-05-02T11:53:00,11:53:00,healthy,normal,,Java,4,40.86,50.27,104.92,95.24,9.68,35.7188,41.8916,0
INC-02154,2026-05-02T11:54:00,11:54:00,healthy,normal,,Python,0,43.06,75.72,146.24,92.88,53.36,33.6042,39.1651,0
INC-02155,2026-05-02T11:55:00,11:55:00,healthy,normal,,Python,0,35.19,61.34,110.76,118.96,-8.21,35.0588,37.4162,0
INC-02156,2026-05-02T11:56:00,11:56:00,warning,degraded,Python,Python,0,58.08,16.71,66.21,58.71,7.49,40.6754,40.3539,1
INC-02157,2026-05-02T11:57:00,11:57:00,warning,degraded,Node.js,Node.js,1,77.72,55.93,118.55,101.23,17.32,50.9807,44.3596,0
INC-02158,2026-05-02T11:58:00,11:58:00,healthy,normal,,Go,2,29.0,65.68,73.89,75.34,-1.46,48.6086,42.1637,0
INC-02159,2026-05-02T11:59:00,11:59:00,failure,critical,Php,Php,3,70.7,124.22,185.53,191.63,-6.1,54.1377,43.8709,0
INC-02160,2026-05-02T12:00:00,12:00:00,healthy,normal,,Php,3,38.67,52.53,91.03,78.39,12.64,54.8337,44.9462,0
INC-02161,2026-05-02T12:01:00,12:01:00,healthy,normal,,Go,2,26.16,37.74,115.14,122.47,-7.33,48.4491,44.5623,0
INC-02162,2026-05-02T12:02:00,12:02:00,healthy,normal,,Node.js,1,42.91,22.45,127.75,80.78,46.96,41.4876,46.2342,0
INC-02163,2026-05-02T12:03:00,12:03:00,healthy,normal,,Java,4,31.95,18.99,111.34,73.11,38.23,42.0785,45.3435,0
INC-02164,2026-05-02T12:04:00,12:04:00,healthy,normal,,Go,2,39.83,19.26,111.3,99.99,11.31,35.9037,45.0207,0
INC-02165,2026-05-02T12:05:00,12:05:00,healthy,normal,,Ruby,5,46.21,63.38,132.65,103.08,29.58,37.4127,46.1232,0
INC-02166,2026-05-02T12:06:00,12:06:00,healthy,normal,,Php,3,25.33,0.19,165.79,137.95,27.83,37.2461,42.8476,0
INC-02167,2026-05-02T12:07:00,12:07:00,recovering,recovery,,Python,0,45.47,36.67,143.03,109.28,33.75,37.7588,39.6232,0
INC-02168,2026-05-02T12:08:00,12:08:00,healthy,normal,,Php,3,34.39,34.69,164.36,131.87,32.48,38.2476,40.163,0
INC-02169,2026-05-02T12:09:00,12:09:00,healthy,normal,,Node.js,1,47.3,44.36,88.6,89.6,-1.0,39.7417,37.8227,0
INC-02170,2026-05-02T12:10:00,12:10:00,healthy,normal,,Php,3,29.73,12.87,129.52,116.15,13.37,36.4459,36.9293,0
INC-02171,2026-05-02T12:11:00,12:11:00,warning,degraded,Python,Python,0,60.24,58.08,124.66,136.96,-12.3,43.4289,40.3375,0
INC-02172,2026-05-02T12:12:00,12:12:00,healthy,normal,,Python,0,38.83,24.54,130.53,129.68,0.86,42.0994,39.9291,0
INC-02173,2026-05-02T12:13:00,12:13:00,failure,critical,Java,Java,4,83.38,152.65,161.29,118.84,42.45,51.8969,45.0723,1
INC-02174,2026-05-02T12:14:00,12:14:00,healthy,normal,,Python,0,36.22,37.56,113.38,83.01,30.37,49.6809,44.7113,0
INC-02175,2026-05-02T12:15:00,12:15:00,healthy,normal,,Java,4,22.59,48.09,107.83,82.81,25.02,48.2518,42.3489,0
INC-02176,2026-05-02T12:16:00,12:16:00,healthy,normal,,Node.js,1,52.71,50.08,136.02,138.96,-2.94,46.746,45.0874,0
INC-02177,2026-05-02T12:17:00,12:17:00,healthy,normal,,Php,3,24.22,54.88,66.65,40.9,25.75,43.8246,42.962,0
INC-02178,2026-05-02T12:18:00,12:18:00,healthy,normal,,Php,3,32.43,50.74,112.89,80.73,32.16,33.6334,42.7651,0
INC-02179,2026-05-02T12:19:00,12:19:00,healthy,normal,,Go,2,34.74,41.46,115.97,122.06,-6.08,33.3374,41.5091,0
INC-02180,2026-05-02T12:20:00,12:20:00,healthy,normal,,Node.js,1,50.3,56.86,92.39,84.99,7.4,38.8801,43.566,0
INC-02181,2026-05-02T12:21:00,12:21:00,healthy,normal,,Python,0,24.4,59.32,151.71,108.23,43.48,33.2174,39.9817,0
INC-02182,2026-05-02T12:22:00,12:22:00,healthy,normal,,Python,0,50.87,34.7,88.13,62.54,25.6,38.5477,41.1862,0
INC-02183,2026-05-02T12:23:00,12:23:00,recovering,recovery,,Node.js,1,56.06,58.53,115.92,119.55,-3.63,43.274,38.4537,0
INC-02184,2026-05-02T12:24:00,12:24:00,healthy,normal,,Php,3,38.34,73.83,128.79,134.83,-6.04,43.9933,38.6653,0
INC-02185,2026-05-02T12:25:00,12:25:00,failure,critical,Ruby,Ruby,5,80.12,144.12,160.6,116.93,43.67,49.9576,44.4189,1
INC-02186,2026-05-02T12:26:00,12:26:00,warning,degraded,Java,Java,4,69.57,68.65,119.68,96.97,22.71,58.9912,46.1043,0
INC-02187,2026-05-02T12:27:00,12:27:00,healthy,normal,,Php,3,29.21,53.44,148.08,150.65,-2.56,54.6597,46.6037,0
INC-02188,2026-05-02T12:28:00,12:28:00,healthy,normal,,Java,4,45.13,31.28,141.02,138.97,2.04,52.4748,47.8744,0
INC-02189,2026-05-02T12:29:00,12:29:00,healthy,normal,,Php,3,27.23,33.81,123.7,124.56,-0.86,50.2538,47.1236,0
INC-02190,2026-05-02T12:30:00,12:30:00,warning,degraded,Node.js,Node.js,1,64.09,56.4,87.31,75.02,12.29,47.0482,48.5029,0
INC-02191,2026-05-02T12:31:00,12:31:00,warning,degraded,Ruby,Ruby,5,60.56,68.86,76.96,81.26,-4.29,45.2459,52.1185,0
INC-02192,2026-05-02T12:32:00,12:32:00,warning,degraded,Php,Php,3,57.1,105.72,123.2,93.99,29.2,50.8234,52.7416,0
INC-02193,2026-05-02T12:33:00,12:33:00,recovering,recovery,,Go,2,55.93,69.64,103.72,70.36,33.36,52.9829,52.7289,0
INC-02194,2026-05-02T12:34:00,12:34:00,warning,degraded,Python,Python,0,69.28,26.59,147.58,140.84,6.73,61.3933,55.8236,1
INC-02195,2026-05-02T12:35:00,12:35:00,healthy,normal,,Node.js,1,44.67,34.65,142.38,123.82,18.55,57.5088,52.2785,0
INC-02196,2026-05-02T12:36:00,12:36:00,healthy,normal,,Go,2,20.76,95.57,114.46,117.59,-3.12,49.5494,47.3977,0
INC-02197,2026-05-02T12:37:00,12:37:00,failure,critical,Java,Java,4,96.51,125.71,85.27,54.62,30.65,57.4321,54.1278,1
INC-02198,2026-05-02T12:38:00,12:38:00,healthy,normal,,Go,2,55.04,50.95,135.32,138.28,-2.96,57.2547,55.1188,0
INC-02199,2026-05-02T12:39:00,12:39:00,healthy,normal,,Node.js,1,31.39,30.79,89.46,66.8,22.67,49.6754,55.5344,0
INC-02200,2026-05-02T12:40:00,12:40:00,warning,degraded,Ruby,Ruby,5,80.16,81.3,97.25,90.19,7.06,56.7732,57.141,0
INC-02201,2026-05-02T12:41:00,12:41:00,healthy,normal,,Python,0,32.89,60.01,90.62,56.19,34.43,59.1999,54.3747,0
INC-02202,2026-05-02T12:42:00,12:42:00,recovering,recovery,,Node.js,1,39.02,34.51,115.84,104.82,11.03,47.7014,52.5668,0
INC-02203,2026-05-02T12:43:00,12:43:00,warning,degraded,Python,Python,0,62.55,30.12,155.11,148.69,6.42,49.2037,53.2292,0
INC-02204,2026-05-02T12:44:00,12:44:00,healthy,normal,,Php,3,43.39,56.14,119.85,94.01,25.84,51.6034,50.6394,0
INC-02205,2026-05-02T12:45:00,12:45:00,recovering,recovery,,Ruby,5,43.29,50.88,106.7,75.51,31.19,44.2301,50.5017,0
INC-02206,2026-05-02T12:46:00,12:46:00,healthy,normal,,Node.js,1,30.2,66.64,74.23,64.49,9.74,43.6906,51.4453,0
INC-02207,2026-05-02T12:47:00,12:47:00,healthy,normal,,Java,4,39.75,60.94,136.56,138.83,-2.27,43.8362,45.7688,0
INC-02208,2026-05-02T12:48:00,12:48:00,healthy,normal,,Node.js,1,35.02,44.71,96.59,73.58,23.01,38.3301,43.7669,0
INC-02209,2026-05-02T12:49:00,12:49:00,healthy,normal,,Ruby,5,39.68,39.12,123.53,89.71,33.82,37.5883,44.5959,0
INC-02210,2026-05-02T12:50:00,12:50:00,healthy,normal,,Php,3,36.9,46.8,109.37,80.88,28.5,36.3099,40.27,0
INC-02211,2026-05-02T12:51:00,12:51:00,healthy,normal,,Java,4,38.84,38.99,145.15,155.97,-10.82,38.0379,40.8643,0
INC-02212,2026-05-02T12:52:00,12:52:00,healthy,normal,,Python,0,31.54,47.4,115.28,89.88,25.4,36.3965,40.1163,0
INC-02213,2026-05-02T12:53:00,12:53:00,healthy,normal,,Ruby,5,36.85,50.33,118.23,71.15,47.08,36.7624,37.5462,0
INC-02214,2026-05-02T12:54:00,12:54:00,warning,degraded,Php,Php,3,57.58,32.04,134.57,133.34,1.23,40.3432,38.9658,0
INC-02215,2026-05-02T12:55:00,12:55:00,failure,critical,Node.js,Node.js,1,98.31,142.61,183.21,173.98,9.23,52.6242,44.4671,1
INC-02216,2026-05-02T12:56:00,12:56:00,healthy,normal,,Java,4,29.93,42.59,146.65,97.42,49.23,50.8419,44.4399,0
INC-02217,2026-05-02T12:57:00,12:57:00,healthy,normal,,Node.js,1,44.03,33.16,117.34,128.19,-10.85,53.3398,44.8682,0
INC-02218,2026-05-02T12:58:00,12:58:00,healthy,normal,,Java,4,33.13,42.97,120.1,108.57,11.53,52.5952,44.6788,0
